type,entry_time,exittime,Entryvalue,exitvalue,entry,lot_size,pips,PnL,Equity,exit_type,BasketID,Duration
Long,2021-08-02 15:15:00,2021-08-03 11:15:00,134.3,135.7,Long,210,1.3999999999999773,293.9999999999952,564391.0499999961,TP,BEPL,0 days 20:00:00
Long,2021-08-02 15:15:00,2021-08-03 11:15:00,67.35,65.0,Long,418,-2.3499999999999943,-982.2999999999977,563408.749999996,SL,RTNINDIA,0 days 20:00:00
Long,2021-08-03 09:15:00,2021-08-03 12:15:00,18.35,18.5,Long,1535,0.14999999999999858,230.2499999999978,563638.999999996,TP,ALANKIT,0 days 03:00:00
Long,2021-08-03 09:15:00,2021-08-03 12:15:00,244.0,243.05,Long,115,-0.9499999999999886,-109.24999999999869,563529.749999996,SL,JSWENERGY,0 days 03:00:00
Long,2021-08-03 09:15:00,2021-08-03 12:15:00,41.0,40.7,Long,687,-0.29999999999999716,-206.09999999999803,563323.6499999961,SL,TI,0 days 03:00:00
Long,2021-08-03 09:15:00,2021-08-03 12:15:00,57.85,58.2,Long,486,0.3500000000000014,170.1000000000007,563493.749999996,TP,ASTRON-BE,0 days 03:00:00
Long,2021-08-03 10:15:00,2021-08-03 13:15:00,40.55,41.75,Long,694,1.2000000000000028,832.800000000002,564326.5499999961,TP,BLS,0 days 03:00:00
Long,2021-08-03 10:15:00,2021-08-03 13:15:00,12.55,12.75,Long,2248,0.1999999999999993,449.59999999999843,564776.1499999961,TP,APOLLO-BE,0 days 03:00:00
Long,2021-08-03 10:15:00,2021-08-03 13:15:00,125.0,124.7,Long,225,-0.29999999999999716,-67.49999999999936,564708.6499999961,SL,JTEKTINDIA,0 days 03:00:00
Long,2021-08-03 10:15:00,2021-08-03 13:15:00,162.25,169.2,Long,174,6.949999999999989,1209.299999999998,565917.9499999961,TP,HINDOILEXP,0 days 03:00:00
Long,2021-08-03 11:15:00,2021-08-03 14:15:00,95.0,92.8,Long,297,-2.200000000000003,-653.4000000000009,565264.5499999961,SL,TITAGARH,0 days 03:00:00
Long,2021-08-03 11:15:00,2021-08-03 14:15:00,142.25,140.05,Long,198,-2.1999999999999886,-435.59999999999775,564828.9499999961,SL,WELSPUNIND,0 days 03:00:00
Long,2021-08-03 11:15:00,2021-08-03 14:15:00,220.0,218.5,Long,128,-1.5,-192.0,564636.9499999961,SL,ARVINDFASN,0 days 03:00:00
Long,2021-08-03 11:15:00,2021-08-03 14:15:00,35.7,34.95,Long,790,-0.75,-592.5,564044.4499999961,SL,TEXRAIL,0 days 03:00:00
Long,2021-08-03 12:15:00,2021-08-03 15:15:00,76.75,77.2,Long,367,0.45000000000000284,165.15000000000106,564209.5999999961,TP,SANGHIIND,0 days 03:00:00
Long,2021-08-03 12:15:00,2021-08-03 15:15:00,142.7,145.5,Long,197,2.8000000000000114,551.6000000000022,564761.1999999961,TP,ONMOBILE,0 days 03:00:00
Long,2021-08-03 12:15:00,2021-08-03 15:15:00,11.8,12.35,Long,2393,0.5499999999999989,1316.1499999999974,566077.3499999961,TP,SAKUMA-BE,0 days 03:00:00
Long,2021-08-03 12:15:00,2021-08-03 15:15:00,152.2,161.4,Long,185,9.200000000000017,1702.0000000000032,567779.3499999961,TP,JKTYRE,0 days 03:00:00
Long,2021-08-03 13:15:00,2021-08-04 09:15:00,21.0,20.85,Long,1351,-0.14999999999999858,-202.64999999999807,567576.6999999961,SL,KBCGLOBAL,0 days 20:00:00
Long,2021-08-03 13:15:00,2021-08-04 09:15:00,139.25,137.4,Long,203,-1.8499999999999943,-375.5499999999988,567201.1499999961,SL,MINDACORP,0 days 20:00:00
Long,2021-08-03 13:15:00,2021-08-04 09:15:00,59.65,56.85,Long,475,-2.799999999999997,-1329.9999999999986,565871.1499999961,SL,ASTRON-BE,0 days 20:00:00
Long,2021-08-03 13:15:00,2021-08-04 09:15:00,284.7,284.45,Long,99,-0.25,-24.75,565846.3999999961,SL,NOCIL,0 days 20:00:00
Long,2021-08-03 14:15:00,2021-08-04 10:15:00,42.0,40.1,Long,673,-1.8999999999999986,-1278.6999999999991,564567.6999999961,SL,TARC,0 days 20:00:00
Long,2021-08-03 14:15:00,2021-08-04 10:15:00,275.95,275.0,Long,102,-0.9499999999999886,-96.89999999999884,564470.7999999961,SL,ICIL,0 days 20:00:00
Long,2021-08-03 14:15:00,2021-08-04 10:15:00,16.95,17.0,Long,1665,0.05000000000000071,83.25000000000118,564554.0499999961,TP,IRB,0 days 20:00:00
Long,2021-08-03 14:15:00,2021-08-04 10:15:00,42.4,41.5,Long,665,-0.8999999999999986,-598.4999999999991,563955.5499999961,SL,LEMONTREE,0 days 20:00:00
Long,2021-08-03 15:15:00,2021-08-04 11:15:00,88.25,81.95,Long,319,-6.299999999999997,-2009.6999999999991,561945.8499999961,SL,KESORAMIND,0 days 20:00:00
Long,2021-08-03 15:15:00,2021-08-04 11:15:00,4.45,4.25,Long,6313,-0.20000000000000018,-1262.600000000001,560683.2499999962,SL,RHFL-BE,0 days 20:00:00
Long,2021-08-03 15:15:00,2021-08-04 11:15:00,29.5,29.1,Long,950,-0.3999999999999986,-379.99999999999864,560303.2499999962,SL,EASEMYTRIP,0 days 20:00:00
Long,2021-08-03 15:15:00,2021-08-04 11:15:00,158.1,158.8,Long,177,0.700000000000017,123.90000000000302,560427.1499999962,TP,JKTYRE,0 days 20:00:00
Long,2021-08-04 09:15:00,2021-08-04 12:15:00,127.45,122.85,Long,219,-4.6000000000000085,-1007.4000000000019,559419.7499999962,SL,INOXWIND,0 days 03:00:00
Long,2021-08-04 09:15:00,2021-08-04 12:15:00,7.85,7.35,Long,3563,-0.5,-1781.5,557638.2499999962,SL,NILAINFRA-BE,0 days 03:00:00
Long,2021-08-04 09:15:00,2021-08-04 12:15:00,24.5,22.8,Long,1138,-1.6999999999999993,-1934.5999999999992,555703.6499999962,SL,VIPCLOTHNG,0 days 03:00:00
Long,2021-08-04 09:15:00,2021-08-04 12:15:00,68.3,65.65,Long,406,-2.6499999999999915,-1075.8999999999965,554627.7499999962,SL,RPPINFRA-BE,0 days 03:00:00
Long,2021-08-04 10:15:00,2021-08-04 13:15:00,3.9,3.9,Long,7110,0.0,0.0,554627.7499999962,SL,VIKASLIFE,0 days 03:00:00
Long,2021-08-04 10:15:00,2021-08-04 13:15:00,26.2,26.03,Long,1058,-0.16999999999999815,-179.85999999999805,554447.8899999962,SL,CPSEETF,0 days 03:00:00
Long,2021-08-04 10:15:00,2021-08-04 13:15:00,86.7,85.35,Long,319,-1.3500000000000085,-430.6500000000027,554017.2399999961,SL,MARKSANS,0 days 03:00:00
Long,2021-08-04 10:15:00,2021-08-04 13:15:00,286.95,281.15,Long,96,-5.800000000000011,-556.8000000000011,553460.4399999961,SL,KRBL,0 days 03:00:00
Long,2021-08-04 11:15:00,2021-08-04 14:15:00,172.8,169.0,Long,160,-3.8000000000000114,-608.0000000000018,552852.4399999961,SL,KITEX,0 days 03:00:00
Long,2021-08-04 11:15:00,2021-08-04 14:15:00,58.95,56.15,Long,468,-2.8000000000000043,-1310.400000000002,551542.0399999961,SL,KELLTONTEC,0 days 03:00:00
Long,2021-08-04 11:15:00,2021-08-04 14:15:00,1.9,1.8,Long,14514,-0.09999999999999987,-1451.399999999998,550090.639999996,SL,SHRENIK,0 days 03:00:00
Long,2021-08-04 11:15:00,2021-08-04 14:15:00,84.2,81.5,Long,326,-2.700000000000003,-880.200000000001,549210.4399999961,SL,VARDHACRLC,0 days 03:00:00
Long,2021-08-04 12:15:00,2021-08-04 15:15:00,13.8,13.0,Long,1989,-0.8000000000000007,-1591.2000000000014,547619.2399999961,SL,SHYAMCENT,0 days 03:00:00
Long,2021-08-04 12:15:00,2021-08-04 15:15:00,155.8,152.1,Long,175,-3.700000000000017,-647.500000000003,546971.7399999961,SL,M&MFIN,0 days 03:00:00
Long,2021-08-04 12:15:00,2021-08-04 15:15:00,40.15,37.25,Long,681,-2.8999999999999986,-1974.899999999999,544996.8399999961,SL,TI,0 days 03:00:00
Long,2021-08-04 13:15:00,2021-08-05 09:15:00,2.05,2.05,Long,13292,0.0,0.0,544996.8399999961,SL,VIKASECO-BE,0 days 20:00:00
Long,2021-08-04 13:15:00,2021-08-05 09:15:00,6.35,5.25,Long,4291,-1.0999999999999996,-4720.0999999999985,540276.7399999961,SL,IDEA,0 days 20:00:00
Long,2021-08-04 14:15:00,2021-08-05 10:15:00,7.3,6.8,Long,3700,-0.5,-1850.0,538426.7399999961,SL,NILAINFRA-BE,0 days 20:00:00
Long,2021-08-04 14:15:00,2021-08-05 10:15:00,84.4,81.85,Long,318,-2.5500000000000114,-810.9000000000036,537615.8399999961,SL,KESORAMIND,0 days 20:00:00
Long,2021-08-04 14:15:00,2021-08-05 10:15:00,465.5,445.05,Long,57,-20.44999999999999,-1165.6499999999994,536450.1899999961,SL,SBIN,0 days 20:00:00
Long,2021-08-04 14:15:00,2021-08-05 10:15:00,42.95,42.5,Long,624,-0.45000000000000284,-280.8000000000018,536169.389999996,SL,VISHAL,0 days 20:00:00
Long,2021-08-04 15:15:00,2021-08-05 11:15:00,98.5,94.6,Long,272,-3.9000000000000057,-1060.8000000000015,535108.589999996,SL,EDELWEISS,0 days 20:00:00
Long,2021-08-04 15:15:00,2021-08-05 11:15:00,254.5,251.55,Long,105,-2.9499999999999886,-309.7499999999988,534798.839999996,SL,RAIN,0 days 20:00:00
Long,2021-08-04 15:15:00,2021-08-05 11:15:00,113.0,117.5,Long,236,4.5,1062.0,535860.839999996,TP,FCL,0 days 20:00:00
Long,2021-08-04 15:15:00,2021-08-05 11:15:00,203.05,198.3,Long,131,-4.75,-622.25,535238.589999996,SL,ALLCARGO,0 days 20:00:00
Long,2021-08-05 09:15:00,2021-08-05 12:15:00,28.75,27.35,Long,930,-1.3999999999999986,-1301.9999999999986,533936.589999996,SL,HTMEDIA,0 days 03:00:00
Long,2021-08-05 09:15:00,2021-08-05 12:15:00,22.45,20.9,Long,1189,-1.5500000000000007,-1842.950000000001,532093.639999996,SL,MIRCELECTR-BE,0 days 03:00:00
Long,2021-08-05 09:15:00,2021-08-05 12:15:00,412.9,404.0,Long,64,-8.899999999999977,-569.5999999999985,531524.0399999961,SL,CCL,0 days 03:00:00
Long,2021-08-05 09:15:00,2021-08-05 12:15:00,3.0,2.9,Long,8858,-0.10000000000000009,-885.8000000000008,530638.239999996,SL,ROLLT-BE,0 days 03:00:00
Long,2021-08-05 10:15:00,2021-08-05 13:15:00,612.6,600.95,Long,43,-11.649999999999977,-500.949999999999,530137.2899999961,SL,WIPRO,0 days 03:00:00
Long,2021-08-05 10:15:00,2021-08-05 13:15:00,1400.55,1380.85,Long,18,-19.700000000000045,-354.6000000000008,529782.6899999961,SL,HAPPSTMNDS,0 days 03:00:00
Long,2021-08-05 10:15:00,2021-08-05 13:15:00,579.75,587.15,Long,45,7.399999999999977,332.999999999999,530115.6899999961,TP,BHARTIARTL,0 days 03:00:00
Long,2021-08-05 10:15:00,2021-08-05 13:15:00,1062.55,1060.5,Long,24,-2.0499999999999545,-49.19999999999891,530066.4899999961,SL,HCLTECH,0 days 03:00:00
Long,2021-08-05 11:15:00,2021-08-05 14:15:00,254.3,263.0,Long,104,8.699999999999989,904.7999999999988,530971.2899999962,TP,JKPAPER,0 days 03:00:00
Long,2021-08-05 11:15:00,2021-08-05 14:15:00,38.8,41.05,Long,684,2.25,1539.0,532510.2899999962,TP,TI,0 days 03:00:00
Long,2021-08-05 11:15:00,2021-08-05 14:15:00,167.2,172.4,Long,159,5.200000000000017,826.8000000000027,533337.0899999962,TP,HINDOILEXP,0 days 03:00:00
Long,2021-08-05 11:15:00,2021-08-05 14:15:00,21.85,22.1,Long,1220,0.25,305.0,533642.0899999962,TP,INFIBEAM,0 days 03:00:00
Long,2021-08-05 12:15:00,2021-08-05 15:15:00,283.25,286.0,Long,94,2.75,258.5,533900.5899999962,TP,SPARC,0 days 03:00:00
Long,2021-08-05 12:15:00,2021-08-05 15:15:00,365.95,382.75,Long,72,16.80000000000001,1209.6000000000008,535110.1899999962,TP,GNA,0 days 03:00:00
Long,2021-08-05 12:15:00,2021-08-05 15:15:00,11.9,11.7,Long,2248,-0.20000000000000107,-449.6000000000024,534660.5899999962,SL,JPASSOCIAT,0 days 03:00:00
Long,2021-08-05 12:15:00,2021-08-05 15:15:00,33.1,33.15,Long,807,0.04999999999999716,40.349999999997706,534700.9399999962,TP,SALASAR,0 days 03:00:00
Long,2021-08-05 13:15:00,2021-08-06 09:15:00,12.05,11.8,Long,2218,-0.25,-554.5,534146.4399999962,SL,ZEEMEDIA,0 days 20:00:00
Long,2021-08-05 13:15:00,2021-08-06 09:15:00,13.3,13.2,Long,2008,-0.10000000000000142,-200.80000000000285,533945.6399999962,SL,DISHTV,0 days 20:00:00
Long,2021-08-05 13:15:00,2021-08-06 09:15:00,882.55,898.95,Long,30,16.40000000000009,492.00000000000273,534437.6399999962,TP,CAPLIPOINT,0 days 20:00:00
Long,2021-08-05 13:15:00,2021-08-06 09:15:00,147.8,149.2,Long,180,1.3999999999999773,251.9999999999959,534689.6399999962,TP,JAICORPLTD,0 days 20:00:00
Long,2021-08-05 14:15:00,2021-08-06 10:15:00,43.6,43.0,Long,613,-0.6000000000000014,-367.80000000000086,534321.8399999961,SL,PDMJEPAPER,0 days 20:00:00
Long,2021-08-05 14:15:00,2021-08-06 10:15:00,355.0,356.0,Long,75,1.0,75.0,534396.8399999961,TP,BALRAMCHIN,0 days 20:00:00
Long,2021-08-05 14:15:00,2021-08-06 10:15:00,31.75,31.3,Long,841,-0.4499999999999993,-378.4499999999994,534018.3899999962,SL,ORIENTPPR,0 days 20:00:00
Long,2021-08-05 14:15:00,2021-08-06 10:15:00,262.95,260.0,Long,101,-2.9499999999999886,-297.94999999999885,533720.4399999962,SL,JKPAPER,0 days 20:00:00
Long,2021-08-05 15:15:00,2021-08-06 11:15:00,3.9,4.05,Long,6842,0.1499999999999999,1026.2999999999995,534746.7399999963,TP,VIKASLIFE,0 days 20:00:00
Long,2021-08-05 15:15:00,2021-08-06 11:15:00,20.6,20.25,Long,1297,-0.3500000000000014,-453.95000000000186,534292.7899999963,SL,PFS,0 days 20:00:00
Long,2021-08-05 15:15:00,2021-08-06 11:15:00,11.5,11.25,Long,2323,-0.25,-580.75,533712.0399999963,SL,GENUSPAPER,0 days 20:00:00
Long,2021-08-05 15:15:00,2021-08-06 11:15:00,6.45,6.3,Long,4137,-0.15000000000000036,-620.5500000000014,533091.4899999963,SL,SUZLON-BE,0 days 20:00:00
Long,2021-08-06 09:15:00,2021-08-06 12:15:00,163.0,161.25,Long,163,-1.75,-285.25,532806.2399999963,SL,GREAVESCOT,0 days 03:00:00
Long,2021-08-06 09:15:00,2021-08-06 12:15:00,145.0,149.2,Long,183,4.199999999999989,768.5999999999979,533574.8399999962,TP,VSSL,0 days 03:00:00
Long,2021-08-06 09:15:00,2021-08-06 12:15:00,3.45,3.35,Long,7732,-0.10000000000000009,-773.2000000000007,532801.6399999963,SL,LLOYDSENGG-BE,0 days 03:00:00
Long,2021-08-06 09:15:00,2021-08-06 12:15:00,3.15,3.05,Long,8457,-0.10000000000000009,-845.7000000000007,531955.9399999963,SL,RCOM-BE,0 days 03:00:00
Long,2021-08-06 10:15:00,2021-08-06 13:15:00,6.7,6.75,Long,3969,0.04999999999999982,198.4499999999993,532154.3899999963,TP,RTNPOWER,0 days 03:00:00
Long,2021-08-06 10:15:00,2021-08-06 13:15:00,796.5,748.05,Long,33,-48.450000000000045,-1598.8500000000015,530555.5399999963,SL,GLS,0 days 03:00:00
Long,2021-08-06 10:15:00,2021-08-06 13:15:00,2.1,2.05,Long,12632,-0.050000000000000266,-631.6000000000033,529923.9399999963,SL,FCSSOFT,0 days 03:00:00
Long,2021-08-06 10:15:00,2021-08-06 13:15:00,30.0,29.3,Long,883,-0.6999999999999993,-618.0999999999993,529305.8399999964,SL,EASEMYTRIP,0 days 03:00:00
Long,2021-08-06 11:15:00,2021-08-06 14:15:00,69.7,72.7,Long,379,3.0,1137.0,530442.8399999964,TP,PIONEEREMB-BE,0 days 03:00:00
Long,2021-08-06 11:15:00,2021-08-06 14:15:00,60.9,63.1,Long,435,2.200000000000003,957.0000000000013,531399.8399999964,TP,HITECH,0 days 03:00:00
Long,2021-08-06 11:15:00,2021-08-06 14:15:00,796.5,780.0,Long,33,-16.5,-544.5,530855.3399999964,SL,TATACONSUM,0 days 03:00:00
Long,2021-08-06 11:15:00,2021-08-06 14:15:00,94.5,93.65,Long,280,-0.8499999999999943,-237.9999999999984,530617.3399999964,SL,SUNFLAG,0 days 03:00:00
Long,2021-08-06 12:15:00,2021-08-06 15:15:00,1.75,1.7,Long,15160,-0.050000000000000044,-758.0000000000007,529859.3399999964,SL,SHRENIK,0 days 03:00:00
Long,2021-08-06 12:15:00,2021-08-06 15:15:00,3.95,4.05,Long,6707,0.09999999999999964,670.6999999999977,530530.0399999963,TP,RHFL-BE,0 days 03:00:00
Long,2021-08-06 12:15:00,2021-08-06 15:15:00,92.55,90.8,Long,286,-1.75,-500.5,530029.5399999963,SL,ADANIPOWER,0 days 03:00:00
Long,2021-08-06 12:15:00,2021-08-06 15:15:00,16.1,15.75,Long,1646,-0.3500000000000014,-576.1000000000023,529453.4399999963,SL,NAGAFERT,0 days 03:00:00
Long,2021-08-06 13:15:00,2021-08-09 09:15:00,165.4,163.5,Long,160,-1.9000000000000057,-304.0000000000009,529149.4399999963,SL,JSL,2 days 20:00:00
Long,2021-08-06 13:15:00,2021-08-09 09:15:00,230.95,225.5,Long,114,-5.449999999999989,-621.2999999999987,528528.1399999963,SL,NITINSPIN,2 days 20:00:00
Long,2021-08-06 13:15:00,2021-08-09 09:15:00,58.05,56.15,Long,455,-1.8999999999999986,-864.4999999999993,527663.6399999963,SL,RTNINDIA,2 days 20:00:00
Long,2021-08-06 13:15:00,2021-08-09 09:15:00,7.35,7.05,Long,3589,-0.2999999999999998,-1076.6999999999994,526586.9399999963,SL,IDEA,2 days 20:00:00
Long,2021-08-06 14:15:00,2021-08-09 10:15:00,1.85,1.75,Long,14232,-0.10000000000000009,-1423.2000000000012,525163.7399999964,SL,SITINET-BE,2 days 20:00:00
Long,2021-08-06 14:15:00,2021-08-09 10:15:00,732.25,709.0,Long,35,-23.25,-813.75,524349.9899999964,SL,GRAPHITE,2 days 20:00:00
Long,2021-08-06 14:15:00,2021-08-09 10:15:00,84.35,82.0,Long,310,-2.3499999999999943,-728.4999999999982,523621.4899999964,SL,BANKBARODA,2 days 20:00:00
Long,2021-08-06 14:15:00,2021-08-09 10:15:00,27.7,27.5,Long,945,-0.1999999999999993,-188.99999999999932,523432.4899999964,SL,AAKASH,2 days 20:00:00
Long,2021-08-06 15:15:00,2021-08-09 11:15:00,75.85,73.0,Long,345,-2.8499999999999943,-983.2499999999981,522449.2399999964,SL,RELINFRA,2 days 20:00:00
Long,2021-08-06 15:15:00,2021-08-09 11:15:00,3.2,3.1,Long,8163,-0.10000000000000009,-816.3000000000008,521632.9399999964,SL,RCOM-BE,2 days 20:00:00
Long,2021-08-06 15:15:00,2021-08-09 11:15:00,4.2,4.0,Long,6209,-0.20000000000000018,-1241.800000000001,520391.1399999964,SL,RHFL-BE,2 days 20:00:00
Long,2021-08-06 15:15:00,2021-08-09 11:15:00,14.75,16.85,Long,1764,2.1000000000000014,3704.4000000000024,524095.5399999964,TP,PATELENG,2 days 20:00:00
Long,2021-08-09 09:15:00,2021-08-09 12:15:00,16.55,15.1,Long,1583,-1.450000000000001,-2295.3500000000017,521800.18999999645,SL,NAGAFERT,0 days 03:00:00
Long,2021-08-09 09:15:00,2021-08-09 12:15:00,45.45,44.95,Long,574,-0.5,-287.0,521513.18999999645,SL,HUDCO,0 days 03:00:00
Long,2021-08-09 09:15:00,2021-08-09 12:15:00,30.1,30.9,Long,866,0.7999999999999972,692.7999999999976,522205.98999999644,TP,EASEMYTRIP,0 days 03:00:00
Long,2021-08-09 09:15:00,2021-08-09 12:15:00,2.2,2.1,Long,11868,-0.10000000000000009,-1186.800000000001,521019.18999999645,SL,FCSSOFT,0 days 03:00:00
Long,2021-08-09 10:15:00,2021-08-09 13:15:00,42.85,42.85,Long,607,0.0,0.0,521019.18999999645,SL,TTML,0 days 03:00:00
Long,2021-08-09 10:15:00,2021-08-09 13:15:00,12.1,13.2,Long,2152,1.0999999999999996,2367.1999999999994,523386.38999999646,TP,CENTEXT-BE,0 days 03:00:00
Long,2021-08-09 10:15:00,2021-08-09 13:15:00,72.3,72.15,Long,361,-0.14999999999999147,-54.14999999999692,523332.23999999644,SL,USHAMART,0 days 03:00:00
Long,2021-08-09 10:15:00,2021-08-09 13:15:00,6.6,6.75,Long,3964,0.15000000000000036,594.6000000000014,523926.8399999964,TP,FCONSUMER-BE,0 days 03:00:00
Long,2021-08-09 11:15:00,2021-08-09 14:15:00,217.2,212.0,Long,120,-5.199999999999989,-623.9999999999986,523302.8399999964,SL,ARVINDFASN,0 days 03:00:00
Long,2021-08-09 11:15:00,2021-08-09 14:15:00,0.85,0.8,Long,30782,-0.04999999999999993,-1539.0999999999979,521763.73999999644,SL,VIVIDHA,0 days 03:00:00
Long,2021-08-09 11:15:00,2021-08-09 14:15:00,56.7,56.9,Long,460,0.19999999999999574,91.99999999999804,521855.73999999644,TP,BEL,0 days 03:00:00
Long,2021-08-09 11:15:00,2021-08-09 14:15:00,91.6,88.5,Long,284,-3.0999999999999943,-880.3999999999984,520975.3399999964,SL,NELCAST,0 days 03:00:00
Long,2021-08-09 12:15:00,2021-08-09 15:15:00,47.55,47.05,Long,547,-0.5,-273.5,520701.8399999964,SL,MANINFRA,0 days 03:00:00
Long,2021-08-09 12:15:00,2021-08-09 15:15:00,474.1,507.45,Long,54,33.349999999999966,1800.8999999999983,522502.73999999644,TP,SONACOMS,0 days 03:00:00
Long,2021-08-09 12:15:00,2021-08-09 15:15:00,16.85,16.55,Long,1550,-0.3000000000000007,-465.0000000000011,522037.73999999644,SL,PATELENG,0 days 03:00:00
Long,2021-08-09 12:15:00,2021-08-09 15:15:00,1.75,1.7,Long,14915,-0.050000000000000044,-745.7500000000007,521291.98999999644,SL,SHRENIK,0 days 03:00:00
Long,2021-08-09 13:15:00,2021-08-10 09:15:00,2.3,2.35,Long,11332,0.050000000000000266,566.600000000003,521858.5899999964,TP,SHAH,0 days 20:00:00
Long,2021-08-09 13:15:00,2021-08-10 09:15:00,72.7,69.9,Long,358,-2.799999999999997,-1002.399999999999,520856.1899999964,SL,VARDHACRLC,0 days 20:00:00
Long,2021-08-09 13:15:00,2021-08-10 09:15:00,13.05,12.0,Long,1995,-1.0500000000000007,-2094.7500000000014,518761.4399999964,SL,CENTEXT-BE,0 days 20:00:00
Long,2021-08-09 13:15:00,2021-08-10 09:15:00,48.85,52.2,Long,530,3.3500000000000014,1775.5000000000007,520536.9399999964,TP,NETWORK18,0 days 20:00:00
Long,2021-08-09 14:15:00,2021-08-10 10:15:00,15.75,15.35,Long,1652,-0.40000000000000036,-660.8000000000006,519876.1399999964,SL,PARSVNATH-BE,0 days 20:00:00
Long,2021-08-09 14:15:00,2021-08-10 10:15:00,2.1,1.95,Long,12378,-0.15000000000000013,-1856.7000000000016,518019.4399999964,SL,FCSSOFT,0 days 20:00:00
Long,2021-08-09 14:15:00,2021-08-10 10:15:00,6.95,6.95,Long,3726,0.0,0.0,518019.4399999964,SL,IDEA,0 days 20:00:00
Long,2021-08-09 14:15:00,2021-08-10 10:15:00,21.65,20.8,Long,1196,-0.8499999999999979,-1016.5999999999974,517002.8399999964,SL,VIPCLOTHNG,0 days 20:00:00
Long,2021-08-09 15:15:00,2021-08-10 11:15:00,39.4,38.45,Long,656,-0.9499999999999957,-623.1999999999972,516379.6399999964,SL,TV18BRDCST,0 days 20:00:00
Long,2021-08-09 15:15:00,2021-08-10 11:15:00,279.2,272.2,Long,92,-7.0,-644.0,515735.6399999964,SL,JKPAPER,0 days 20:00:00
Long,2021-08-09 15:15:00,2021-08-10 11:15:00,28.35,27.35,Long,909,-1.0,-909.0,514826.6399999964,SL,HTMEDIA,0 days 20:00:00
Long,2021-08-09 15:15:00,2021-08-10 11:15:00,27.4,26.7,Long,939,-0.6999999999999993,-657.2999999999994,514169.3399999964,SL,BCLIND,0 days 20:00:00
Long,2021-08-10 09:15:00,2021-08-10 12:15:00,1.75,1.6,Long,14690,-0.1499999999999999,-2203.4999999999986,511965.8399999964,SL,SHRENIK,0 days 03:00:00
Long,2021-08-10 09:15:00,2021-08-10 12:15:00,301.75,302.7,Long,84,0.9499999999999886,79.79999999999905,512045.6399999964,TP,KPITTECH,0 days 03:00:00
Long,2021-08-10 09:15:00,2021-08-10 12:15:00,53.15,51.5,Long,481,-1.6499999999999986,-793.6499999999993,511251.9899999964,SL,SUBEXLTD,0 days 03:00:00
Long,2021-08-10 09:15:00,2021-08-10 12:15:00,2.9,2.7,Long,8814,-0.19999999999999973,-1762.7999999999977,509489.1899999964,SL,ROLLT-BE,0 days 03:00:00
Long,2021-08-10 10:15:00,2021-08-10 13:15:00,159.45,152.45,Long,159,-7.0,-1113.0,508376.1899999964,SL,ACLGATI,0 days 03:00:00
Long,2021-08-10 10:15:00,2021-08-10 13:15:00,32.5,31.05,Long,782,-1.4499999999999993,-1133.8999999999994,507242.28999999637,SL,JISLJALEQS,0 days 03:00:00
Long,2021-08-10 10:15:00,2021-08-10 13:15:00,53.2,50.3,Long,476,-2.9000000000000057,-1380.4000000000028,505861.88999999635,SL,NETWORK18,0 days 03:00:00
Long,2021-08-10 10:15:00,2021-08-10 13:15:00,27.8,26.0,Long,909,-1.8000000000000007,-1636.2000000000007,504225.68999999634,SL,RENUKA,0 days 03:00:00
Long,2021-08-10 11:15:00,2021-08-10 14:15:00,12.75,12.35,Long,1977,-0.40000000000000036,-790.8000000000008,503434.88999999635,SL,YESBANK,0 days 03:00:00
Long,2021-08-10 11:15:00,2021-08-10 14:15:00,7.7,7.55,Long,3269,-0.15000000000000036,-490.35000000000116,502944.53999999637,SL,FCONSUMER-BE,0 days 03:00:00
Long,2021-08-10 11:15:00,2021-08-10 14:15:00,8.05,7.6,Long,3123,-0.45000000000000107,-1405.3500000000033,501539.1899999964,SL,STEELXIND,0 days 03:00:00
Long,2021-08-10 11:15:00,2021-08-10 14:15:00,3.3,3.2,Long,7599,-0.09999999999999964,-759.8999999999972,500779.28999999637,SL,LLOYDSENGG-BE,0 days 03:00:00
Long,2021-08-10 12:15:00,2021-08-10 15:15:00,216.4,210.75,Long,115,-5.650000000000006,-649.7500000000007,500129.53999999637,SL,INDUSTOWER,0 days 03:00:00
Long,2021-08-10 12:15:00,2021-08-10 15:15:00,2.0,1.9,Long,12503,-0.10000000000000009,-1250.300000000001,498879.2399999964,SL,VIKASECO-BE,0 days 03:00:00
Long,2021-08-10 12:15:00,2021-08-10 15:15:00,612.95,609.85,Long,40,-3.1000000000000227,-124.00000000000091,498755.2399999964,SL,BHARTIARTL,0 days 03:00:00
Long,2021-08-10 12:15:00,2021-08-10 15:15:00,28.15,23.0,Long,885,-5.149999999999999,-4557.749999999999,494197.4899999964,SL,BCLIND,0 days 03:00:00
Long,2021-08-10 13:15:00,2021-08-11 09:15:00,68.55,63.6,Long,360,-4.949999999999996,-1781.9999999999984,492415.4899999964,SL,HFCL,0 days 20:00:00
Long,2021-08-10 13:15:00,2021-08-11 09:15:00,32.25,29.8,Long,763,-2.4499999999999993,-1869.3499999999995,490546.1399999964,SL,TEXRAIL,0 days 20:00:00
Long,2021-08-10 13:15:00,2021-08-11 09:15:00,90.05,78.5,Long,272,-11.549999999999997,-3141.5999999999995,487404.5399999964,SL,TITAGARH,0 days 20:00:00
